decision_date,aapl_intraday_return,contextual_prior_intraday_percentile,contextual_spy_return_10,contextual_qqq_return_10,contextual_ready,contextual_raw_signal,contextual_virtual_signal,contextual_virtual_signal_blocked,contextual_virtual_signal_pending_stage_outcome,weak_trend_prior_intraday_percentile,weak_trend_spy_return_20,weak_trend_qqq_return_20,weak_trend_aapl_sma_20,weak_trend_ready,weak_trend_raw_signal,weak_trend_virtual_signal,weak_trend_virtual_signal_blocked,weak_trend_virtual_signal_pending_stage_outcome,unfiltered_union_candidate_signal,unfiltered_union_signal,unfiltered_union_signal_blocked,unfiltered_union_signal_pending_stage_outcome,stage_outcome_available,always_long_target_exposure,unfiltered_contextual_target_exposure,unfiltered_weak_trend_target_exposure,unfiltered_union_target_exposure,aapl_intraday_rank_126,feature_intercept,feature_weak_only,feature_expert_overlap,feature_tail_strength,feature_market_sentiment_10,feature_market_sentiment_20,feature_aapl_trend,union_candidate_signal,shadow_canonical_union_signal,canonical_union_cash_signal,shadow_matures_on_close,shadow_matured_now,shadow_signal_close,shadow_label_10bps,shadow_lesson_added_now,shadow_pending,n_raw,n_eff,wins,label_sum,squared_label_sum,model_mu,model_se,model_upper,model_ready,model_veto_prediction,veto,state_A_0_0,state_A_0_1,state_A_0_2,state_A_0_3,state_A_0_4,state_A_0_5,state_A_0_6,state_b_0,model_beta_0,state_A_1_1,state_A_1_2,state_A_1_3,state_A_1_4,state_A_1_5,state_A_1_6,state_b_1,model_beta_1,state_A_2_2,state_A_2_3,state_A_2_4,state_A_2_5,state_A_2_6,state_b_2,model_beta_2,state_A_3_3,state_A_3_4,state_A_3_5,state_A_3_6,state_b_3,model_beta_3,state_A_4_4,state_A_4_5,state_A_4_6,state_b_4,model_beta_4,state_A_5_5,state_A_5_6,state_b_5,model_beta_5,state_A_6_6,state_b_6,model_beta_6,learner_cash_signal,target_exposure
2009-08-17,-0.02421268131387655,0.024950835154452733,-0.021206881607840233,-0.038961482526111646,True,False,False,False,False,0.030122381229511552,0.03342792527319971,0.014767743751068041,4.8593131780624388,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.055555555555555552,1,0,0,0,-0.3008418206697594,0.16065223008089252,-0.16858021593737726,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-08-18,0.014663124565807761,0.024950835154452733,-0.015988158196048707,-0.025225089242430943,True,False,False,False,False,0.030122381229511552,0.03683155046265818,0.022262757361029228,4.878007864952087,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.74603174603174605,1,0,0,0,-0.20606623719239825,0.19698102607895804,0.064375894016299728,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-08-19,0.011367059523059497,0.024950835154452733,-0.0044825030270574384,-0.010822861473879786,True,False,False,False,False,0.030122381229511552,0.046153146136804546,0.020778455306211807,4.8897725343704224,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.69841269841269837,1,0,0,0,-0.076526822504686121,0.22310533814338784,0.076895031337775865,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-08-20,0.0081828355892854532,0.024950835154452733,0.011012032421279461,0.0096498369009305751,True,False,False,False,False,0.030122381229511552,0.034097961465144655,0.010419300032455281,4.902510094642639,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.6428571428571429,1,0,0,0,0.10330934661105018,0.14839087165866646,0.15634988924586146,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-08-21,0.0093646434755378927,0.024950835154452733,0.017489938909963421,0.010280160763157076,True,False,False,False,False,0.030122381229511552,0.050071001485323174,0.031753912683941898,4.9163251876831051,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.65079365079365081,1,0,0,0,0.13885049836560248,0.27274971389755026,0.30377619574527337,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-08-24,-0.006230881665988619,0.024950835154452733,0.019506508645813048,0.016414013275986017,True,False,False,False,False,0.030122381229511552,0.046873505366060719,0.022871899448261512,4.9297363042831419,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.26984126984126983,1,0,0,0,0.17960260960899532,0.23248468271440745,0.26603099229118632,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-08-25,-0.00035407394614550558,0.023869755612734633,0.034392464138490286,0.028273112929073418,True,False,False,False,False,0.028590631825275575,0.053835511015532633,0.033009857567262602,4.9438059568405155,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.42857142857142855,1,0,0,0,0.31332788533781852,0.28948456194265082,0.25740229647287949,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-08-26,-0.0089390315289075151,0.023869755612734633,0.023512481071163327,0.010785182293646223,True,False,False,False,False,0.028590631825275575,0.056528548330313511,0.024402989150028143,4.954852199554443,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.21428571428571427,1,0,0,0,0.17148831682404775,0.26977179160113884,0.11430940823831115,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-08-27,0.004148163878305855,0.023869755612734633,0.018017457443021634,0.0077329542140887053,True,False,False,False,False,0.028590631825275575,0.047937521488239598,0.020975699052470764,4.9648207187652584,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.56349206349206349,1,0,0,0,0.1287520582855517,0.22971073513570123,0.21700216453469867,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-08-28,-0.012886809673117172,0.023869755612734633,0.025696175230675244,0.020439013622484126,True,False,False,False,False,0.028590631825275575,0.046249650665819875,0.02509501094417832,4.9747891426086426,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.10317460317460317,1,0,0,0,0.23067594426579685,0.237815538699994,0.23263354953742876,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-08-31,0.00029742209045813262,0.023869755612734633,0.042213571697335084,0.040280667723670449,True,False,False,False,False,0.028590631825275575,0.020111471872265474,-0.0002502093340972511,4.9774534702301025,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.46031746031746029,1,0,0,0,0.41247119710502766,0.066204208460560743,0.11649544835398151,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-01,-0.01601290652489562,0.023869755612734633,0.011201927441032877,0.0064052375787049254,True,False,False,False,False,0.028590631825275575,-0.0049653289430436898,-0.018981424353267773,4.977079224586487,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.071428571428571425,1,0,0,0,0.088035825098689013,-0.079822510987704876,-0.057771058986975099,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-02,0.0034017704811026839,0.023869755612734633,-0.0014002709835317928,-0.0012721345290402919,True,False,False,False,False,0.028590631825275575,-0.0058764972916668379,-0.012081227867136168,4.9771840095520021,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.54761904761904767,1,0,0,0,-0.013362027562860423,-0.059859083862676687,-0.065198292447663508,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-03,0.00066083371416714165,0.023869755612734633,-0.0033669076518769714,-0.0062874150178771071,True,False,False,False,False,0.028590631825275575,0.0076080482731806232,0.0033017493536025011,4.9811353921890262,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.46825396825396826,1,0,0,0,-0.048271613348770392,0.036365992089277085,0.0092540366875382141,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-04,0.018113277483109869,0.023869755612734633,-0.008837202258663579,0.0017379707688491841,True,False,False,False,False,0.028590631825275575,0.0084981745236607509,0.01203599815091172,4.9883198499679562,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.82539682539682535,1,0,0,0,-0.035496157449071974,0.068447242248574902,0.22047720911609225,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-08,-0.00028905738348650178,0.023869755612734633,-0.00019388047815160903,0.01217338619610131,True,False,False,False,False,0.028590631825275575,0.019308846236438137,0.028787213594723804,5.0006082057952881,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.41269841269841268,1,0,0,0,0.059897528589748505,0.16032019943720649,0.3522039188291104,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-09,-0.009491748078286566,0.023466742410166885,0.0055251411792547334,0.017834481907027522,True,False,False,False,False,0.026201346205740245,0.040107628537612516,0.046611831157089778,5.0130463600158688,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.19047619047619047,1,0,0,0,0.11679811543141128,0.28906486564900769,0.21963298774040574,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-10,0.0029059519598007011,0.022218730136530418,0.015701667319960144,0.029280689997458254,True,False,False,False,False,0.025153555056353194,0.039583333546769905,0.040381669870410697,5.023897957801819,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.53968253968253965,1,0,0,0,0.22491178658709199,0.26655001139060203,0.28216856713403349,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-11,-0.0043375388841125906,0.020584722212430573,0.01324961141737302,0.027722850118557574,True,False,False,False,False,0.023937305596263697,0.031505793170243823,0.0356701838632969,5.0294957876205446,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.32539682539682541,1,0,0,0,0.20486230767965297,0.22391992344513575,0.24691629047229879,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-14,0.016917557524799287,0.020584722212430573,0.018379682276853382,0.030663014463727212,True,False,False,False,False,0.023937305596263697,0.044548145043998844,0.051728749856541967,5.0398833990097049,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.81746031746031744,1,0,0,0,0.24521348370290297,0.32092298300180272,0.31845743432843632,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-15,0.0064352964109679611,0.020584722212430573,0.031817099703012941,0.044466416556343757,True,False,False,False,False,0.023937305596263697,0.075373784819862566,0.086538221230182621,5.0631880760192871,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.61111111111111116,1,0,0,0,0.38141758129678349,0.539706686833484,0.35610021401781378,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-16,0.021798951117930843,0.019717621060707402,0.071057846297753802,0.07993886423549923,True,False,False,False,False,0.023499945727279759,0.083055758577130323,0.086856129231404289,5.0899353265762333,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.91269841269841268,1,0,0,0.12698412698412653,0.75498355266626516,0.56637295936178211,0.69631564746355012,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-17,0.014122313066824432,0.020584722212430573,0.073532477391632822,0.080509897591588331,True,False,False,False,False,0.023499945727279759,0.07202924101366226,0.079135343641892231,5.1197957992553711,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.77777777777777779,1,0,0,0,0.77021187491610577,0.50388194885184834,0.79062940358517686,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
2009-09-18,-0.0043588503205372886,0.020584722212430573,0.065358665694544404,0.075197373188375494,True,False,False,False,False,0.023499945727279759,0.061771701451024175,0.068437161077008923,5.1477703809738156,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.31746031746031744,1,0,0,0,0.70278019441459949,0.43402954176011033,0.75932298867647852,False,False,False,,False,,,False,False,83,68.069351391187226,51,0.90439502278917872,0.15354786395259992,,,,True,False,False,45043.344619492025,4404.8498910275666,14257.964665990321,22914.95495729816,-17452.057001524201,-17224.494479645702,-8453.3295461900379,494.01126625377992,,6904.8498910275657,0,2589.5010007206824,666.34039546617589,-1517.9081410484578,-2306.1672421970893,-1.3853312507694788,,16757.964665990316,10339.55040490845,-8371.4218150830766,-8245.9690298576861,-9081.6471230238749,286.72792004451378,,19182.149099395861,-9712.923077933021,-9750.6997905508342,-5008.7877335696039,333.86608977874869,,15115.500576464605,9961.4552062009916,5828.9724498143414,-219.10016068091224,,14837.112360563209,6637.569452823951,-160.85911664025224,,18358.187175362935,-239.54823240107359,,False,1
